pickled dictionaries found in directory, loading them into memory ...
127200 test reviews.

File Classifications:
retail_stores-2-955.txt: negative
retail_stores-2-971.txt: negative
retail_stores-2-982.txt: neutral
retail_stores-2-988.txt: negative
retail_stores-2-990.txt: negative
retail_stores-2-992.txt: positive
retail_stores-4-100.txt: negative
retail_stores-4-1003.txt: positive
retail_stores-4-101.txt: positive
retail_stores-4-1021.txt: negative
retail_stores-4-1023.txt: neutral
retail_stores-4-1030.txt: positive
retail_stores-4-1032.txt: positive
retail_stores-4-1033.txt: positive
retail_stores-4-1034.txt: positive
retail_stores-4-1040.txt: positive
retail_stores-4-1042.txt: positive
retail_stores-4-1043.txt: positive
retail_stores-4-1049.txt: neutral
retail_stores-4-1050.txt: negative
retail_stores-4-1051.txt: positive
retail_stores-4-1053.txt: positive
retail_stores-4-1056.txt: positive
retail_stores-4-1057.txt: positive
retail_stores-4-1067.txt: positive
retail_stores-4-1069.txt: positive
retail_stores-4-1075.txt: positive
retail_stores-4-1076.txt: negative
retail_stores-4-1078.txt: neutral
retail_stores-4-1082.txt: neutral
retail_stores-4-1084.txt: positive
retail_stores-4-1089.txt: positive
retail_stores-4-1093.txt: negative
retail_stores-4-1097.txt: neutral
retail_stores-4-1104.txt: positive
retail_stores-4-1114.txt: positive
retail_stores-4-113.txt: negative
retail_stores-4-1133.txt: neutral
retail_stores-4-1134.txt: positive
retail_stores-4-1135.txt: positive
retail_stores-4-1136.txt: positive
retail_stores-4-1142.txt: positive
retail_stores-4-1144.txt: neutral
retail_stores-4-1156.txt: positive
retail_stores-4-116.txt: negative
retail_stores-4-1172.txt: positive
retail_stores-4-118.txt: positive
retail_stores-4-1182.txt: neutral
retail_stores-4-1197.txt: neutral
retail_stores-4-12.txt: positive
retail_stores-4-1215.txt: positive
retail_stores-4-1223.txt: positive
retail_stores-4-1225.txt: negative
retail_stores-4-1234.txt: positive
retail_stores-4-1236.txt: negative
retail_stores-4-126.txt: positive
retail_stores-4-1291.txt: neutral
retail_stores-4-1297.txt: positive
retail_stores-4-1299.txt: positive
retail_stores-4-1303.txt: positive
retail_stores-4-1308.txt: negative
retail_stores-4-1328.txt: positive
retail_stores-4-1329.txt: neutral
retail_stores-4-1331.txt: positive
retail_stores-4-1332.txt: neutral
retail_stores-4-1342.txt: positive
retail_stores-4-135.txt: positive
retail_stores-4-1364.txt: negative
retail_stores-4-1369.txt: negative
retail_stores-4-1371.txt: positive
retail_stores-4-1376.txt: positive
retail_stores-4-1381.txt: positive
retail_stores-4-1384.txt: positive
retail_stores-4-1386.txt: positive
retail_stores-4-1389.txt: negative
retail_stores-4-1391.txt: positive
retail_stores-4-1396.txt: negative
retail_stores-4-1398.txt: positive
retail_stores-4-1403.txt: negative
retail_stores-4-1406.txt: negative
retail_stores-4-1407.txt: negative
retail_stores-4-1408.txt: negative
retail_stores-4-1409.txt: negative
retail_stores-4-141.txt: positive
retail_stores-4-1411.txt: positive
retail_stores-4-1413.txt: positive
retail_stores-4-1414.txt: negative
retail_stores-4-1415.txt: positive
retail_stores-4-1417.txt: positive
retail_stores-4-1418.txt: neutral
retail_stores-4-1420.txt: negative
retail_stores-4-1422.txt: negative
retail_stores-4-1423.txt: positive
retail_stores-4-1424.txt: positive
retail_stores-4-1425.txt: negative
retail_stores-4-1426.txt: positive
retail_stores-4-1428.txt: positive
retail_stores-4-1429.txt: negative
retail_stores-4-1434.txt: negative
retail_stores-4-1435.txt: neutral
retail_stores-4-1440.txt: neutral
retail_stores-4-1441.txt: negative
retail_stores-4-1446.txt: positive
retail_stores-4-1450.txt: positive
retail_stores-4-1456.txt: positive
retail_stores-4-1457.txt: negative
retail_stores-4-1459.txt: negative
retail_stores-4-1461.txt: negative
retail_stores-4-1464.txt: negative
retail_stores-4-1465.txt: positive
retail_stores-4-1475.txt: positive
retail_stores-4-1477.txt: positive
retail_stores-4-1481.txt: positive
retail_stores-4-1497.txt: positive
retail_stores-4-1500.txt: neutral
retail_stores-4-1507.txt: neutral
retail_stores-4-151.txt: positive
retail_stores-4-1519.txt: positive
retail_stores-4-1525.txt: negative
retail_stores-4-1534.txt: negative
retail_stores-4-1540.txt: negative
retail_stores-4-1550.txt: positive
retail_stores-4-1559.txt: positive
retail_stores-4-1560.txt: positive
retail_stores-4-1563.txt: positive
retail_stores-4-1564.txt: positive
retail_stores-4-1567.txt: negative
retail_stores-4-1569.txt: positive
retail_stores-4-1573.txt: positive
retail_stores-4-1578.txt: positive
retail_stores-4-1586.txt: positive
retail_stores-4-1587.txt: positive
retail_stores-4-16.txt: negative
retail_stores-4-1613.txt: negative
retail_stores-4-1629.txt: positive
retail_stores-4-1647.txt: positive
retail_stores-4-1650.txt: positive
retail_stores-4-1656.txt: negative
retail_stores-4-172.txt: negative
retail_stores-4-1725.txt: negative
retail_stores-4-1727.txt: negative
retail_stores-4-1728.txt: positive
retail_stores-4-1730.txt: negative
retail_stores-4-174.txt: negative
retail_stores-4-1763.txt: negative
retail_stores-4-1774.txt: positive
retail_stores-4-1778.txt: positive
retail_stores-4-1780.txt: neutral
retail_stores-4-1782.txt: negative
retail_stores-4-1788.txt: negative
retail_stores-4-179.txt: neutral
retail_stores-4-1799.txt: positive
retail_stores-4-1806.txt: positive
retail_stores-4-1808.txt: negative
retail_stores-4-1810.txt: negative
retail_stores-4-1817.txt: positive
retail_stores-4-1824.txt: neutral
retail_stores-4-1828.txt: negative
retail_stores-4-1832.txt: negative
retail_stores-4-1839.txt: negative
retail_stores-4-1848.txt: positive
retail_stores-4-186.txt: positive
retail_stores-4-1866.txt: positive
retail_stores-4-1893.txt: positive
retail_stores-4-1897.txt: negative
retail_stores-4-19.txt: positive
retail_stores-4-1905.txt: positive
retail_stores-4-191.txt: neutral
retail_stores-4-1913.txt: positive
retail_stores-4-1926.txt: positive
retail_stores-4-193.txt: positive
retail_stores-4-1933.txt: neutral
retail_stores-4-1935.txt: positive
retail_stores-4-1941.txt: positive
retail_stores-4-1975.txt: negative
retail_stores-4-2004.txt: negative
retail_stores-4-2007.txt: negative
retail_stores-4-2013.txt: positive
retail_stores-4-2017.txt: positive
retail_stores-4-2018.txt: negative
retail_stores-4-2025.txt: positive
retail_stores-4-2027.txt: negative
retail_stores-4-203.txt: negative
retail_stores-4-2034.txt: positive
retail_stores-4-2039.txt: positive
retail_stores-4-204.txt: negative
retail_stores-4-2041.txt: positive
retail_stores-4-2047.txt: negative
retail_stores-4-2048.txt: positive
retail_stores-4-205.txt: negative
retail_stores-4-2061.txt: negative
retail_stores-4-2074.txt: positive
retail_stores-4-2079.txt: positive
retail_stores-4-2082.txt: negative
retail_stores-4-2093.txt: positive
retail_stores-4-210.txt: negative
retail_stores-4-2103.txt: negative
retail_stores-4-2119.txt: negative
retail_stores-4-2121.txt: positive
retail_stores-4-2122.txt: negative
retail_stores-4-213.txt: negative
retail_stores-4-214.txt: positive
retail_stores-4-216.txt: positive
retail_stores-4-218.txt: positive
retail_stores-4-219.txt: negative
retail_stores-4-2193.txt: negative
retail_stores-4-2197.txt: positive
retail_stores-4-2198.txt: positive
retail_stores-4-2204.txt: negative
retail_stores-4-2205.txt: negative
retail_stores-4-2216.txt: positive
retail_stores-4-2219.txt: positive
retail_stores-4-2229.txt: neutral
retail_stores-4-2235.txt: neutral
retail_stores-4-2237.txt: positive
retail_stores-4-2241.txt: positive
retail_stores-4-2272.txt: negative
retail_stores-4-2274.txt: negative
retail_stores-4-2278.txt: positive
retail_stores-4-2281.txt: positive
retail_stores-4-2304.txt: positive
retail_stores-4-2306.txt: positive
retail_stores-4-232.txt: negative
retail_stores-4-2325.txt: neutral
retail_stores-4-2331.txt: negative
retail_stores-4-2334.txt: positive
retail_stores-4-2349.txt: neutral
retail_stores-4-2352.txt: negative
retail_stores-4-2359.txt: negative
retail_stores-4-2382.txt: positive
retail_stores-4-2387.txt: positive
retail_stores-4-2418.txt: positive
retail_stores-4-2421.txt: positive
retail_stores-4-2425.txt: positive
retail_stores-4-2426.txt: negative
retail_stores-4-2430.txt: positive
retail_stores-4-2432.txt: positive
retail_stores-4-2445.txt: positive
retail_stores-4-245.txt: neutral
retail_stores-4-2450.txt: positive
retail_stores-4-2458.txt: positive
retail_stores-4-2459.txt: negative
retail_stores-4-2463.txt: neutral
retail_stores-4-2467.txt: positive
retail_stores-4-2482.txt: negative
retail_stores-4-2495.txt: negative
retail_stores-4-250.txt: positive
retail_stores-4-2509.txt: positive
retail_stores-4-2522.txt: positive
retail_stores-4-2544.txt: negative
retail_stores-4-2547.txt: positive
retail_stores-4-2550.txt: positive
retail_stores-4-256.txt: negative
retail_stores-4-2562.txt: negative
retail_stores-4-2564.txt: positive
retail_stores-4-2566.txt: positive
retail_stores-4-2583.txt: neutral
retail_stores-4-2586.txt: positive
retail_stores-4-2589.txt: neutral
retail_stores-4-2593.txt: positive
retail_stores-4-26.txt: positive
retail_stores-4-2600.txt: negative
retail_stores-4-2620.txt: negative
retail_stores-4-263.txt: positive
retail_stores-4-2632.txt: negative
retail_stores-4-2659.txt: negative
retail_stores-4-2671.txt: positive
retail_stores-4-2676.txt: negative
retail_stores-4-2682.txt: positive
retail_stores-4-2683.txt: positive
retail_stores-4-2688.txt: positive
retail_stores-4-2689.txt: positive
retail_stores-4-2693.txt: negative
retail_stores-4-2694.txt: positive
retail_stores-4-2697.txt: positive
retail_stores-4-2698.txt: positive
retail_stores-4-2699.txt: positive
retail_stores-4-271.txt: positive
retail_stores-4-2713.txt: positive
retail_stores-4-2718.txt: positive
retail_stores-4-2721.txt: neutral
retail_stores-4-2726.txt: neutral
retail_stores-4-2738.txt: neutral
retail_stores-4-2739.txt: positive
retail_stores-4-274.txt: positive
retail_stores-4-2740.txt: positive
retail_stores-4-275.txt: positive
retail_stores-4-2758.txt: negative
retail_stores-4-2795.txt: negative
retail_stores-4-2797.txt: neutral
retail_stores-4-2806.txt: negative
retail_stores-4-2832.txt: negative
retail_stores-4-2851.txt: negative
retail_stores-4-2853.txt: negative
retail_stores-4-287.txt: positive
retail_stores-4-2888.txt: negative
retail_stores-4-2899.txt: positive
retail_stores-4-2918.txt: negative
retail_stores-4-2922.txt: positive
retail_stores-4-293.txt: positive
retail_stores-4-2945.txt: positive
retail_stores-4-2946.txt: positive
retail_stores-4-295.txt: positive
retail_stores-4-2960.txt: negative
retail_stores-4-298.txt: positive
retail_stores-4-302.txt: positive
retail_stores-4-305.txt: negative
retail_stores-4-3065.txt: positive
retail_stores-4-3066.txt: positive
retail_stores-4-3073.txt: positive
retail_stores-4-3076.txt: positive
retail_stores-4-3085.txt: positive
retail_stores-4-309.txt: positive
retail_stores-4-3090.txt: positive
retail_stores-4-31.txt: positive
retail_stores-4-3100.txt: positive
retail_stores-4-3101.txt: neutral
retail_stores-4-3107.txt: negative
retail_stores-4-3109.txt: negative
retail_stores-4-311.txt: negative
retail_stores-4-3114.txt: negative
retail_stores-4-3115.txt: negative
retail_stores-4-313.txt: negative
retail_stores-4-3137.txt: neutral
retail_stores-4-314.txt: neutral
retail_stores-4-3140.txt: positive
retail_stores-4-315.txt: positive
retail_stores-4-3150.txt: positive
retail_stores-4-3154.txt: negative
retail_stores-4-3160.txt: positive
retail_stores-4-3179.txt: negative
retail_stores-4-3186.txt: negative
retail_stores-4-3192.txt: positive
retail_stores-4-3218.txt: negative
retail_stores-4-322.txt: positive
retail_stores-4-3224.txt: negative
retail_stores-4-3230.txt: positive
retail_stores-4-3237.txt: negative
retail_stores-4-324.txt: positive
retail_stores-4-3244.txt: positive
retail_stores-4-3253.txt: positive
retail_stores-4-326.txt: negative
retail_stores-4-3264.txt: positive
retail_stores-4-330.txt: positive
retail_stores-4-35.txt: positive
retail_stores-4-357.txt: positive
retail_stores-4-361.txt: positive
retail_stores-4-369.txt: positive
retail_stores-4-373.txt: positive
retail_stores-4-387.txt: neutral
retail_stores-4-388.txt: positive
retail_stores-4-389.txt: positive
retail_stores-4-390.txt: positive
retail_stores-4-40.txt: positive
retail_stores-4-402.txt: positive
retail_stores-4-405.txt: positive
retail_stores-4-407.txt: negative
retail_stores-4-408.txt: positive
retail_stores-4-409.txt: positive
retail_stores-4-41.txt: negative
retail_stores-4-411.txt: positive
retail_stores-4-412.txt: neutral
retail_stores-4-417.txt: negative
retail_stores-4-421.txt: positive
retail_stores-4-424.txt: negative
retail_stores-4-426.txt: positive
retail_stores-4-427.txt: negative
retail_stores-4-430.txt: negative
retail_stores-4-443.txt: positive
retail_stores-4-447.txt: negative
retail_stores-4-450.txt: negative
retail_stores-4-453.txt: negative
retail_stores-4-46.txt: positive
retail_stores-4-460.txt: negative
retail_stores-4-461.txt: positive
retail_stores-4-463.txt: positive
retail_stores-4-472.txt: neutral
retail_stores-4-475.txt: negative
retail_stores-4-477.txt: neutral
retail_stores-4-483.txt: negative
retail_stores-4-492.txt: positive
retail_stores-4-50.txt: positive
retail_stores-4-514.txt: positive
retail_stores-4-525.txt: neutral
retail_stores-4-526.txt: neutral
retail_stores-4-531.txt: positive
retail_stores-4-538.txt: negative
retail_stores-4-541.txt: neutral
retail_stores-4-542.txt: positive
retail_stores-4-546.txt: positive
retail_stores-4-550.txt: positive
retail_stores-4-555.txt: positive
retail_stores-4-559.txt: positive
retail_stores-4-561.txt: positive
retail_stores-4-569.txt: positive
retail_stores-4-570.txt: negative
retail_stores-4-572.txt: negative
retail_stores-4-573.txt: positive
retail_stores-4-578.txt: negative
retail_stores-4-587.txt: neutral
retail_stores-4-592.txt: negative
retail_stores-4-597.txt: negative
retail_stores-4-599.txt: neutral
retail_stores-4-62.txt: negative
retail_stores-4-624.txt: negative
retail_stores-4-627.txt: negative
retail_stores-4-629.txt: positive
retail_stores-4-633.txt: neutral
retail_stores-4-643.txt: positive
retail_stores-4-647.txt: positive
retail_stores-4-648.txt: positive
retail_stores-4-652.txt: positive
retail_stores-4-655.txt: positive
retail_stores-4-664.txt: positive
retail_stores-4-671.txt: negative
retail_stores-4-676.txt: negative
retail_stores-4-677.txt: positive
retail_stores-4-679.txt: negative
retail_stores-4-680.txt: negative
retail_stores-4-685.txt: positive
retail_stores-4-692.txt: negative
retail_stores-4-705.txt: negative
retail_stores-4-713.txt: positive
retail_stores-4-718.txt: negative
retail_stores-4-725.txt: neutral
retail_stores-4-737.txt: positive
retail_stores-4-747.txt: positive
retail_stores-4-751.txt: negative
retail_stores-4-758.txt: positive
retail_stores-4-764.txt: positive
retail_stores-4-765.txt: positive
retail_stores-4-769.txt: positive
retail_stores-4-772.txt: neutral
retail_stores-4-775.txt: positive
retail_stores-4-777.txt: neutral
retail_stores-4-793.txt: negative
retail_stores-4-796.txt: negative
retail_stores-4-808.txt: negative
retail_stores-4-811.txt: positive
retail_stores-4-812.txt: positive
retail_stores-4-816.txt: negative
retail_stores-4-82.txt: positive
retail_stores-4-83.txt: positive
retail_stores-4-831.txt: positive
retail_stores-4-833.txt: positive
retail_stores-4-837.txt: positive
retail_stores-4-840.txt: negative
retail_stores-4-849.txt: positive
retail_stores-4-850.txt: negative
retail_stores-4-854.txt: negative
retail_stores-4-855.txt: negative
retail_stores-4-856.txt: neutral
retail_stores-4-858.txt: positive
retail_stores-4-859.txt: positive
retail_stores-4-865.txt: negative
retail_stores-4-869.txt: positive
retail_stores-4-872.txt: positive
retail_stores-4-873.txt: negative
retail_stores-4-880.txt: negative
retail_stores-4-884.txt: positive
retail_stores-4-895.txt: negative
retail_stores-4-906.txt: negative
retail_stores-4-918.txt: negative
retail_stores-4-927.txt: negative
retail_stores-4-932.txt: negative
retail_stores-4-94.txt: positive
retail_stores-4-940.txt: negative
retail_stores-4-945.txt: negative
retail_stores-4-958.txt: negative
retail_stores-4-959.txt: negative
retail_stores-4-964.txt: negative
