pickled dictionaries found in directory, loading them into memory ...
20744 test reviews.

File Classifications:
movies-5-23200.txt: positive
movies-5-23201.txt: positive
movies-5-23203.txt: positive
movies-5-23206.txt: positive
movies-5-23216.txt: positive
movies-5-2322.txt: positive
movies-5-23232.txt: positive
movies-5-23233.txt: positive
movies-5-23235.txt: positive
movies-5-23237.txt: positive
movies-5-23238.txt: positive
movies-5-23240.txt: positive
movies-5-23242.txt: negative
movies-5-23243.txt: negative
movies-5-23248.txt: neutral
movies-5-2325.txt: positive
movies-5-23255.txt: positive
movies-5-23258.txt: positive
movies-5-23259.txt: positive
movies-5-23261.txt: positive
movies-5-23262.txt: positive
movies-5-23263.txt: negative
movies-5-23265.txt: positive
movies-5-23266.txt: positive
movies-5-23267.txt: positive
movies-5-23268.txt: positive
movies-5-23269.txt: positive
movies-5-2327.txt: positive
movies-5-23271.txt: positive
movies-5-23272.txt: positive
movies-5-23277.txt: positive
movies-5-23279.txt: positive
movies-5-23284.txt: positive
movies-5-23291.txt: positive
movies-5-23292.txt: positive
movies-5-23293.txt: positive
movies-5-233.txt: positive
movies-5-23300.txt: positive
movies-5-23301.txt: positive
movies-5-23302.txt: positive
movies-5-23305.txt: positive
movies-5-23306.txt: positive
movies-5-2331.txt: positive
movies-5-23313.txt: positive
movies-5-23314.txt: positive
movies-5-23316.txt: positive
movies-5-23317.txt: positive
movies-5-23318.txt: positive
movies-5-23319.txt: positive
movies-5-2332.txt: positive
movies-5-23323.txt: positive
movies-5-23325.txt: positive
movies-5-23331.txt: positive
movies-5-23332.txt: positive
movies-5-23333.txt: positive
movies-5-23334.txt: positive
movies-5-23335.txt: positive
movies-5-23337.txt: positive
movies-5-23338.txt: positive
movies-5-23339.txt: positive
movies-5-23341.txt: positive
movies-5-23342.txt: positive
movies-5-23348.txt: positive
movies-5-23350.txt: positive
movies-5-23353.txt: positive
movies-5-23358.txt: positive
movies-5-23359.txt: positive
movies-5-23360.txt: positive
movies-5-23364.txt: positive
movies-5-23365.txt: positive
movies-5-23366.txt: positive
movies-5-23368.txt: positive
movies-5-23369.txt: positive
movies-5-2337.txt: positive
movies-5-23371.txt: positive
movies-5-23372.txt: positive
movies-5-23373.txt: positive
movies-5-23374.txt: positive
movies-5-23375.txt: positive
movies-5-23376.txt: positive
movies-5-23377.txt: positive
movies-5-23378.txt: positive
movies-5-23379.txt: positive
movies-5-2338.txt: positive
movies-5-23380.txt: positive
movies-5-23383.txt: positive
movies-5-23384.txt: negative
movies-5-2339.txt: positive
movies-5-23391.txt: positive
movies-5-23398.txt: positive
movies-5-23399.txt: positive
movies-5-234.txt: positive
movies-5-23400.txt: positive
movies-5-23401.txt: positive
movies-5-23402.txt: positive
movies-5-23404.txt: positive
movies-5-23409.txt: positive
movies-5-2341.txt: positive
movies-5-23411.txt: positive
movies-5-23416.txt: positive
movies-5-23418.txt: positive
movies-5-23419.txt: positive
movies-5-23421.txt: positive
movies-5-23423.txt: positive
movies-5-23424.txt: positive
movies-5-23425.txt: positive
movies-5-23429.txt: positive
movies-5-23430.txt: positive
movies-5-23432.txt: positive
movies-5-23433.txt: positive
movies-5-23441.txt: positive
movies-5-23442.txt: positive
movies-5-2345.txt: positive
movies-5-23452.txt: positive
movies-5-23457.txt: positive
movies-5-23464.txt: positive
movies-5-23465.txt: positive
movies-5-23469.txt: positive
movies-5-23470.txt: positive
movies-5-23472.txt: positive
movies-5-23473.txt: positive
movies-5-23474.txt: positive
movies-5-23476.txt: positive
movies-5-23480.txt: positive
movies-5-23484.txt: positive
movies-5-23485.txt: positive
movies-5-23486.txt: positive
movies-5-23488.txt: positive
movies-5-23493.txt: negative
movies-5-235.txt: positive
movies-5-23502.txt: positive
movies-5-23506.txt: positive
movies-5-23507.txt: positive
movies-5-23508.txt: positive
movies-5-23509.txt: positive
movies-5-2351.txt: positive
movies-5-23510.txt: neutral
movies-5-23512.txt: positive
movies-5-23515.txt: positive
movies-5-23516.txt: positive
movies-5-23517.txt: positive
movies-5-23519.txt: positive
movies-5-23522.txt: positive
movies-5-23525.txt: positive
movies-5-23527.txt: positive
movies-5-2353.txt: negative
movies-5-23531.txt: positive
movies-5-23532.txt: positive
movies-5-23534.txt: positive
movies-5-23537.txt: positive
movies-5-23538.txt: positive
movies-5-23541.txt: positive
movies-5-23544.txt: positive
movies-5-23545.txt: positive
movies-5-23546.txt: positive
movies-5-23547.txt: positive
movies-5-23548.txt: positive
movies-5-23550.txt: positive
movies-5-23553.txt: neutral
movies-5-2356.txt: positive
movies-5-23560.txt: positive
movies-5-23564.txt: positive
movies-5-23566.txt: positive
movies-5-23567.txt: positive
movies-5-23571.txt: neutral
movies-5-23573.txt: positive
movies-5-23578.txt: positive
movies-5-2358.txt: positive
movies-5-23580.txt: positive
movies-5-23582.txt: positive
movies-5-23585.txt: positive
movies-5-23587.txt: positive
movies-5-23588.txt: positive
movies-5-23589.txt: positive
movies-5-23590.txt: positive
movies-5-23592.txt: positive
movies-5-23594.txt: positive
movies-5-23596.txt: positive
movies-5-236.txt: positive
movies-5-2360.txt: positive
movies-5-23601.txt: positive
movies-5-23606.txt: positive
movies-5-23609.txt: positive
movies-5-23610.txt: positive
movies-5-23613.txt: positive
movies-5-23614.txt: positive
movies-5-23616.txt: positive
movies-5-23623.txt: positive
movies-5-23624.txt: positive
movies-5-23627.txt: positive
movies-5-23628.txt: positive
movies-5-23631.txt: positive
movies-5-23634.txt: positive
movies-5-23635.txt: positive
movies-5-23640.txt: positive
movies-5-23644.txt: positive
movies-5-23650.txt: positive
movies-5-23662.txt: positive
movies-5-23671.txt: negative
movies-5-23672.txt: positive
movies-5-23674.txt: negative
movies-5-23677.txt: positive
movies-5-23678.txt: positive
movies-5-23679.txt: positive
movies-5-23683.txt: positive
movies-5-23684.txt: positive
movies-5-23691.txt: positive
movies-5-23695.txt: positive
movies-5-23706.txt: positive
movies-5-23708.txt: positive
movies-5-2371.txt: positive
movies-5-23710.txt: positive
movies-5-23718.txt: positive
movies-5-23726.txt: positive
movies-5-23730.txt: positive
movies-5-23732.txt: positive
movies-5-23734.txt: negative
movies-5-23735.txt: positive
movies-5-23738.txt: positive
movies-5-23740.txt: positive
movies-5-23741.txt: positive
movies-5-23758.txt: positive
movies-5-23759.txt: positive
movies-5-23768.txt: positive
movies-5-23777.txt: positive
movies-5-23781.txt: negative
movies-5-23786.txt: positive
movies-5-23787.txt: positive
movies-5-23788.txt: positive
movies-5-23789.txt: positive
movies-5-23795.txt: positive
movies-5-23796.txt: positive
movies-5-23798.txt: positive
movies-5-238.txt: positive
movies-5-2380.txt: positive
movies-5-23800.txt: negative
movies-5-23809.txt: positive
movies-5-2382.txt: positive
movies-5-23823.txt: positive
movies-5-23825.txt: positive
movies-5-23826.txt: positive
movies-5-23827.txt: positive
movies-5-2383.txt: positive
movies-5-23833.txt: positive
movies-5-23834.txt: positive
movies-5-23837.txt: positive
movies-5-23839.txt: positive
movies-5-23840.txt: positive
movies-5-23841.txt: positive
movies-5-23847.txt: positive
movies-5-23849.txt: positive
movies-5-23853.txt: positive
movies-5-23856.txt: positive
movies-5-23857.txt: positive
movies-5-23858.txt: positive
movies-5-2386.txt: positive
movies-5-23862.txt: positive
movies-5-23864.txt: neutral
movies-5-23870.txt: positive
movies-5-23871.txt: positive
movies-5-23874.txt: positive
movies-5-23876.txt: positive
movies-5-23877.txt: positive
movies-5-23885.txt: positive
movies-5-23886.txt: positive
movies-5-23887.txt: positive
movies-5-23888.txt: positive
movies-5-23889.txt: positive
movies-5-23892.txt: positive
movies-5-239.txt: positive
movies-5-23900.txt: positive
movies-5-23904.txt: positive
movies-5-23906.txt: positive
movies-5-23907.txt: positive
movies-5-23908.txt: positive
movies-5-2391.txt: positive
movies-5-23911.txt: positive
movies-5-23913.txt: positive
movies-5-23918.txt: positive
movies-5-2392.txt: positive
movies-5-23920.txt: negative
movies-5-23923.txt: neutral
movies-5-23927.txt: positive
movies-5-2393.txt: positive
movies-5-23934.txt: positive
movies-5-2394.txt: positive
movies-5-23941.txt: positive
movies-5-23944.txt: positive
movies-5-23947.txt: positive
movies-5-2395.txt: positive
movies-5-23957.txt: positive
movies-5-23967.txt: positive
movies-5-2397.txt: positive
movies-5-23979.txt: positive
movies-5-2398.txt: positive
movies-5-23981.txt: positive
movies-5-2399.txt: positive
movies-5-23999.txt: positive
movies-5-240.txt: positive
movies-5-2400.txt: neutral
movies-5-24000.txt: positive
movies-5-24001.txt: positive
movies-5-24004.txt: positive
movies-5-24009.txt: positive
movies-5-24014.txt: positive
movies-5-2402.txt: positive
movies-5-24021.txt: positive
movies-5-24026.txt: positive
movies-5-24029.txt: positive
movies-5-2403.txt: positive
movies-5-24030.txt: positive
movies-5-24032.txt: positive
movies-5-24033.txt: positive
movies-5-24034.txt: positive
movies-5-2404.txt: positive
movies-5-24041.txt: positive
movies-5-24043.txt: positive
movies-5-24046.txt: negative
movies-5-24047.txt: neutral
movies-5-24049.txt: positive
movies-5-2405.txt: positive
movies-5-24052.txt: positive
movies-5-24057.txt: positive
movies-5-2406.txt: negative
movies-5-24069.txt: positive
movies-5-2407.txt: positive
movies-5-24071.txt: positive
movies-5-24076.txt: positive
movies-5-24080.txt: neutral
movies-5-24085.txt: positive
movies-5-24087.txt: negative
movies-5-24092.txt: positive
movies-5-24099.txt: positive
movies-5-241.txt: positive
movies-5-2410.txt: positive
movies-5-24109.txt: positive
movies-5-2411.txt: positive
movies-5-24111.txt: positive
movies-5-24112.txt: positive
movies-5-24114.txt: positive
movies-5-24116.txt: positive
movies-5-24117.txt: positive
movies-5-24118.txt: positive
movies-5-2412.txt: positive
movies-5-24129.txt: positive
movies-5-2415.txt: positive
movies-5-24150.txt: positive
movies-5-24153.txt: positive
movies-5-24155.txt: positive
movies-5-24156.txt: positive
movies-5-24161.txt: positive
movies-5-24162.txt: positive
movies-5-24164.txt: positive
movies-5-24167.txt: positive
movies-5-24168.txt: positive
movies-5-24172.txt: positive
movies-5-24175.txt: positive
movies-5-24177.txt: positive
movies-5-24178.txt: positive
movies-5-2418.txt: positive
movies-5-24181.txt: positive
movies-5-24185.txt: positive
movies-5-24186.txt: positive
movies-5-24188.txt: positive
movies-5-24189.txt: positive
movies-5-24193.txt: positive
movies-5-24194.txt: positive
movies-5-24196.txt: positive
movies-5-242.txt: positive
movies-5-2420.txt: positive
movies-5-24205.txt: positive
movies-5-24214.txt: positive
movies-5-2423.txt: positive
movies-5-24231.txt: positive
movies-5-24232.txt: positive
movies-5-2424.txt: positive
movies-5-24244.txt: positive
movies-5-24247.txt: positive
movies-5-2425.txt: positive
movies-5-24250.txt: positive
movies-5-24251.txt: positive
movies-5-24252.txt: positive
movies-5-24253.txt: positive
movies-5-24255.txt: positive
movies-5-24257.txt: positive
movies-5-24259.txt: neutral
movies-5-2426.txt: positive
movies-5-24264.txt: positive
movies-5-24266.txt: positive
movies-5-24270.txt: positive
movies-5-2428.txt: positive
movies-5-24280.txt: positive
movies-5-24282.txt: neutral
movies-5-24285.txt: negative
movies-5-24289.txt: positive
movies-5-2429.txt: positive
movies-5-24291.txt: positive
movies-5-24293.txt: positive
movies-5-24294.txt: positive
movies-5-24297.txt: positive
movies-5-24299.txt: positive
movies-5-243.txt: positive
movies-5-24304.txt: positive
movies-5-24309.txt: positive
movies-5-24311.txt: positive
movies-5-24328.txt: positive
movies-5-24329.txt: positive
movies-5-24333.txt: positive
movies-5-24334.txt: positive
movies-5-24335.txt: positive
movies-5-2434.txt: positive
movies-5-24344.txt: neutral
movies-5-2435.txt: positive
movies-5-24351.txt: positive
movies-5-24357.txt: positive
movies-5-24364.txt: positive
movies-5-24370.txt: positive
movies-5-24376.txt: positive
movies-5-24377.txt: positive
movies-5-24379.txt: positive
movies-5-24380.txt: positive
movies-5-24381.txt: positive
movies-5-2439.txt: positive
movies-5-24394.txt: positive
movies-5-24401.txt: neutral
movies-5-24403.txt: positive
movies-5-24404.txt: positive
movies-5-24406.txt: positive
movies-5-24412.txt: positive
movies-5-24413.txt: positive
movies-5-24414.txt: positive
movies-5-24418.txt: positive
movies-5-2442.txt: positive
movies-5-24420.txt: positive
movies-5-24424.txt: positive
movies-5-24430.txt: positive
movies-5-24431.txt: positive
movies-5-24433.txt: positive
movies-5-24436.txt: negative
movies-5-24447.txt: positive
movies-5-2445.txt: positive
movies-5-24467.txt: negative
movies-5-24470.txt: positive
movies-5-24471.txt: positive
movies-5-24472.txt: positive
movies-5-24474.txt: positive
movies-5-24486.txt: positive
movies-5-2449.txt: positive
movies-5-24498.txt: positive
movies-5-245.txt: positive
movies-5-2450.txt: positive
movies-5-24502.txt: positive
movies-5-24510.txt: negative
movies-5-24511.txt: positive
movies-5-24516.txt: positive
movies-5-24521.txt: positive
movies-5-24524.txt: positive
movies-5-2453.txt: positive
movies-5-24535.txt: positive
movies-5-2454.txt: positive
movies-5-24544.txt: positive
movies-5-24545.txt: positive
movies-5-2455.txt: positive
movies-5-24564.txt: positive
movies-5-24571.txt: positive
movies-5-24582.txt: positive
movies-5-2459.txt: positive
movies-5-24593.txt: positive
movies-5-24596.txt: positive
movies-5-246.txt: positive
movies-5-24613.txt: positive
movies-5-24614.txt: positive
movies-5-24621.txt: positive
movies-5-24646.txt: positive
movies-5-24670.txt: negative
movies-5-24678.txt: positive
movies-5-2468.txt: positive
movies-5-24680.txt: positive
movies-5-24696.txt: negative
movies-5-247.txt: positive
movies-5-2470.txt: positive
movies-5-24701.txt: negative
movies-5-24728.txt: negative
movies-5-24731.txt: negative
movies-5-24746.txt: negative
movies-5-24747.txt: positive
movies-5-2475.txt: positive
movies-5-24750.txt: positive
movies-5-2476.txt: positive
movies-5-2477.txt: positive
movies-5-24781.txt: positive
movies-5-24782.txt: positive
movies-5-24785.txt: positive
movies-5-24799.txt: positive
movies-5-248.txt: positive
movies-5-2480.txt: positive
movies-5-24824.txt: positive
movies-5-24826.txt: positive
movies-5-2484.txt: neutral
movies-5-2488.txt: positive
movies-5-249.txt: positive
movies-5-2491.txt: positive
movies-5-2493.txt: positive
movies-5-250.txt: positive
movies-5-2500.txt: positive
movies-5-2503.txt: neutral
movies-5-2505.txt: positive
movies-5-2506.txt: positive
movies-5-2508.txt: positive
movies-5-2509.txt: positive
movies-5-251.txt: positive
movies-5-2510.txt: positive
movies-5-2511.txt: positive
movies-5-2512.txt: positive
movies-5-2516.txt: positive
movies-5-2518.txt: positive
movies-5-2525.txt: positive
movies-5-2526.txt: positive
movies-5-2527.txt: positive
movies-5-2528.txt: negative
movies-5-2529.txt: negative
movies-5-253.txt: positive
movies-5-2530.txt: positive
movies-5-2538.txt: positive
movies-5-2539.txt: positive
movies-5-254.txt: positive
movies-5-2545.txt: neutral
movies-5-2547.txt: negative
movies-5-2549.txt: positive
movies-5-255.txt: positive
movies-5-2551.txt: positive
movies-5-2555.txt: positive
movies-5-2556.txt: positive
movies-5-256.txt: positive
movies-5-2560.txt: positive
movies-5-2561.txt: positive
movies-5-2563.txt: negative
movies-5-2564.txt: positive
movies-5-2565.txt: positive
movies-5-2566.txt: positive
movies-5-2567.txt: positive
movies-5-257.txt: positive
movies-5-2570.txt: positive
movies-5-2573.txt: positive
movies-5-2577.txt: positive
movies-5-2585.txt: positive
movies-5-2586.txt: positive
movies-5-2587.txt: positive
movies-5-2588.txt: positive
movies-5-2589.txt: positive
movies-5-259.txt: positive
movies-5-2594.txt: positive
movies-5-2597.txt: positive
movies-5-2598.txt: positive
movies-5-26.txt: positive
movies-5-260.txt: positive
movies-5-2600.txt: positive
movies-5-2603.txt: positive
movies-5-2604.txt: negative
movies-5-261.txt: positive
movies-5-2613.txt: negative
movies-5-262.txt: positive
movies-5-2621.txt: negative
movies-5-2622.txt: positive
movies-5-263.txt: negative
movies-5-2630.txt: positive
